附表,二轮状态,材料ID,来源数据,书家,书体/可能书体,quote,page_no,source_file,原文命中,证据等级,门禁,第二轮动作,进入主表建议,问题/隐患,备注,对应原高置信记录
附表B｜优先补入候选,候选待人工复核,BM-0057,07_优先补入候选,水平评价,,然伯英学崔、杜之法，温故知新，因而变之以成今草，转精其妙。字之体势，一笔而成，偶有不连，而血脉不断，及其连者，气候通其隔行。,178,page_178.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0058,07_优先补入候选,水平评价,,故行首之字，往往继前行之末，世称一笔书者，起自张伯英，即此也。,178,page_178.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0132,07_优先补入候选,水平评价,,迨乎东晋，王逸少与从弟洽，变章草为今草，韵媚婉转，大行于世，章草几将绝矣。,178,page_178.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0159,07_优先补入候选,王洽,草,迨乎东晋，王逸少与从弟洽，变章草为今草，韵媚婉转，大行于世，章草几将绝矣。,178,page_178.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0037,07_优先补入候选,品级,,伯英损益伯度章草，亦犹逸少增减元常真书，虽润色精于断割，意则美矣；至若高深之意，质素之风，俱不及其师也，然各为今古之独步。,188,page_188.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0043,07_优先补入候选,水平评价,,袁昂云：“如危峰阻日，孤松一枝。”王隐谓之草贤。,188,page_188.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0061,07_优先补入候选,水平评价,,好书，凡家之衣帛皆书而后练，尤善章草书，出诸杜度、崔瑗云。龙骧豹变，青出于蓝。又创为今草，天纵颖异，率意超旷，无惜是非。,189,page_189.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0063,07_优先补入候选,水平评价,,精熟神妙，冠绝古今，则百世不易之法式，不可以智识，不可以勤求，若达士游乎沉默之乡，鸾凤翔乎太荒之野，韦仲将谓之「草圣」，岂徒言哉。,189,page_189.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0064,07_优先补入候选,水平评价,,韦诞云：崔氏之肉，张氏之骨。,189,page_189.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0092,07_优先补入候选,比较,,先是有张子并，于时有陈良甫，并称能书，然陈恨瘦，张恨峻，休明斟酌其间，甚得其妙，与严武等称八绝，世谓沉着痛快、抱朴云：书圣者皇象。,190,page_190.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0093,07_优先补入候选,比较,,怀瓘以为右军隶书以一形而众相，万字皆别；休明章草虽相众而形一，万字皆同，各造其极。则实而不朴，文而不华，其写《春秋》最为绝妙。,190,page_190.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0114,07_优先补入候选,比较,,右军隶书以一形而众相，万字皆别；休明章草虽相众而形一，万字皆同，各造其极。,190,page_190.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0074,07_优先补入候选,品级,草,或云楷法则过于瓘，然穷兵极势，扬威耀武，观其雄勇欲陵于张，何但于卫。,191,page_191.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0085,07_优先补入候选,姿态,,常云我得伯英之筋，恒得其骨，靖得其肉。,191,page_191.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0140,07_优先补入候选,水平评价,楷,子敬五六岁时学书，右军潜于后掣其笔不脱，乃叹曰：「此儿当有大名。」遂书《乐毅论》与之，学竟，能极小真书，可谓穷微入圣，筋骨紧密，不减于父。,193,page_193.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0141,07_优先补入候选,水平评价,楷,如大字则尤直而少态，岂可同年。唯行草之间，逸气过也。及论诸体，多劣于右军。总而言之，季孟差耳。,193,page_193.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0248,07_优先补入候选,曹操（魏武帝）,草,魏武帝，姓曹氏，讳操，字孟德，沛国谯人。尤工章草，雄逸绝伦，年六十六薨。,195,page_195.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0267,07_优先补入候选,姿态,,羊欣云：胡昭得其骨，索靖得其肉，韦诞得其筋。,196,page_196.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0272,07_优先补入候选,比较,,若用张芝笔、左伯纸及臣墨，兼此三具，又得臣手，然后可以逞劲丈之势，方寸千言。,196,page_196.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0274,07_优先补入候选,气势,草,羊欣云：胡昭得其骨，索靖得其肉，韦诞得其筋。,196,page_196.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0280,07_优先补入候选,嵇康,草,故知临不测之水，使人神清；登万仞之岩，自然意远。,197,page_197.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0286,07_优先补入候选,郗愔,草,郗愔字方回，高平金乡人。父鉴太尉。草书卓绝，古而且劲。,198,page_198.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0169,07_优先补入候选,王珉,行,子敬戏云：弟书如骑骡，駸駸欲度骅骝前。斯可谓弓善矢良，兵利马疾，突围破的，难与争锋。,199,page_199.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0296,07_优先补入候选,桓玄,草,非王之武臣，即世之刺客。列缺吐火，共工触山，尤刚健倜傥。,199,page_199.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0183,07_优先补入候选,水平评价,,今大令书中风神怯者，往往是羊也。,200,page_200.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0190,07_优先补入候选,薄绍之,行,其行草倜傥，时越羊欣。若用才取之，则真正悬隔。,200,page_200.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表B｜优先补入候选,候选待人工复核,BM-0192,07_优先补入候选,比较,草,其行草倜傥，时越羊欣。若用才取之，则真正悬隔。,200,page_200.txt,exact,中,checkpoint-source; checkpoint-final,优先复核书家、书体、摘录是否精确；通过后再补入主表。,复核后可补入,来自宽口径召回，不能直接定稿,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
